food_id,date,meal_type,food_item,quantity_prepared,quantity_sold,quantity_wasted,cost_per_unit,total_cost,food_waste_percentage,sold_percentage,waste_cost
FOOD000431,2026-01-27,Dinner,Idli,116,107,8,73.66,8544.52,6.896551724137931,92.24137931034483,589.28
FOOD000432,2026-01-27,Dinner,Curd Rice,116,87,22,52.62,6103.64,18.96551724137931,75.0,1157.6399999999999
FOOD000433,2026-01-28,Breakfast,Dosa,170,146,19,37.4,6357.85,11.176470588235295,85.88235294117646,710.6
FOOD000434,2026-01-28,Breakfast,Chapati,156,130,23,56.78,8857.64,14.743589743589745,83.33333333333334,1305.94
FOOD000435,2026-01-28,Breakfast,Noodles,53,39,8,60.5,3206.4,15.09433962264151,73.58490566037736,484.0
FOOD000436,2026-01-28,Breakfast,Biryani,144,126,16,23.27,3350.56,11.11111111111111,87.5,372.32
FOOD000437,2026-01-28,Lunch,Dosa,92,81,11,68.94,6342.87,11.956521739130435,88.04347826086956,758.3399999999999
FOOD000438,2026-01-28,Lunch,Noodles,230,187,43,34.03,7826.69,18.695652173913043,81.30434782608695,1463.29
FOOD000439,2026-01-28,Lunch,Sambar,84,68,14,53.67,4508.48,16.666666666666664,80.95238095238095,751.38
FOOD000440,2026-01-28,Lunch,Vegetable Curry,235,210,18,32.66,7674.22,7.659574468085106,89.36170212765957,587.8799999999999
FOOD000441,2026-01-28,Snacks,Fried Rice,144,112,28,54.31,7820.48,19.444444444444446,77.77777777777779,1520.68
FOOD000442,2026-01-28,Snacks,Chapati,209,191,17,26.23,5482.95,8.133971291866029,91.38755980861244,445.91
FOOD000443,2026-01-28,Snacks,Curd Rice,73,63,4,73.56,5370.07,5.47945205479452,86.3013698630137,294.24
FOOD000444,2026-01-28,Snacks,Sambar,184,171,12,49.79,9160.94,6.521739130434782,92.93478260869566,597.48
FOOD000445,2026-01-28,Dinner,Sambar,211,178,27,46.24,9757.65,12.796208530805686,84.36018957345972,1248.48
FOOD000446,2026-01-28,Dinner,Chapati,68,58,6,70.57,4798.99,8.823529411764707,85.29411764705883,423.41999999999996
FOOD000447,2026-01-28,Dinner,Dosa,148,136,10,48.07,7114.93,6.756756756756757,91.8918918918919,480.7
FOOD000448,2026-01-28,Dinner,Dal,143,124,19,55.82,7981.6,13.286713286713287,86.7132867132867,1060.58
FOOD000449,2026-01-29,Breakfast,Fried Rice,186,173,11,34.04,6331.39,5.913978494623656,93.01075268817203,374.44
FOOD000450,2026-01-29,Breakfast,Dal,89,70,17,76.39,6798.39,19.101123595505616,78.65168539325843,1298.63
FOOD000451,2026-01-29,Breakfast,Rice,125,102,19,32.43,4054.17,15.2,81.6,616.17
FOOD000452,2026-01-29,Breakfast,Sambar,128,112,13,34.05,4359.0,10.15625,87.5,442.65
FOOD000453,2026-01-29,Lunch,Biryani,66,55,7,57.62,3802.9,10.606060606060606,83.33333333333334,403.34
FOOD000454,2026-01-29,Lunch,Fried Rice,57,53,3,58.59,3339.43,5.263157894736842,92.98245614035088,175.77
FOOD000455,2026-01-29,Lunch,Rice,86,78,7,46.73,4018.63,8.13953488372093,90.69767441860465,327.10999999999996
FOOD000456,2026-01-29,Lunch,Chapati,88,68,15,59.69,5252.94,17.045454545454543,77.27272727272727,895.3499999999999
FOOD000457,2026-01-29,Snacks,Noodles,74,62,10,21.09,1560.61,13.513513513513514,83.78378378378379,210.9
FOOD000458,2026-01-29,Snacks,Curd Rice,53,41,7,49.21,2608.15,13.20754716981132,77.35849056603774,344.47
FOOD000459,2026-01-29,Snacks,Idli,53,46,6,72.52,3843.39,11.320754716981133,86.79245283018868,435.12
FOOD000460,2026-01-29,Snacks,Rice,154,131,19,17.49,2693.26,12.337662337662337,85.06493506493507,332.30999999999995
FOOD000461,2026-01-29,Dinner,Chapati,148,125,17,75.55,11181.73,11.486486486486488,84.45945945945947,1284.35
FOOD000462,2026-01-29,Dinner,Idli,53,43,10,40.4,2141.38,18.867924528301888,81.13207547169812,404.0
FOOD000463,2026-01-29,Dinner,Sambar,183,171,12,38.0,6953.63,6.557377049180328,93.44262295081968,456.0
FOOD000464,2026-01-29,Dinner,Noodles,212,171,40,59.42,12596.4,18.867924528301888,80.66037735849056,2376.8
FOOD000465,2026-01-30,Breakfast,Dosa,184,163,21,35.95,6613.95,11.41304347826087,88.58695652173914,754.95
FOOD000466,2026-01-30,Breakfast,Curd Rice,81,67,8,63.31,5127.94,9.876543209876543,82.71604938271605,506.48
FOOD000467,2026-01-30,Breakfast,Fried Rice,89,82,6,15.37,1367.49,6.741573033707865,92.13483146067416,92.22
FOOD000468,2026-01-30,Breakfast,Rice,179,147,27,26.51,4745.04,15.083798882681565,82.12290502793296,715.7700000000001
FOOD000469,2026-01-30,Lunch,Curd Rice,67,52,10,33.19,2223.76,14.925373134328357,77.61194029850746,331.9
FOOD000470,2026-01-30,Lunch,Vegetable Curry,168,132,29,18.47,3103.79,17.261904761904763,78.57142857142857,535.63
FOOD000471,2026-01-30,Lunch,Idli,157,128,27,31.02,4869.82,17.197452229299362,81.52866242038218,837.54
FOOD000472,2026-01-30,Lunch,Chicken Curry,235,192,43,25.5,5993.18,18.29787234042553,81.70212765957446,1096.5
FOOD000473,2026-01-30,Snacks,Idli,79,67,11,39.0,3080.97,13.924050632911392,84.81012658227847,429.0
FOOD000474,2026-01-30,Snacks,Sambar,218,194,23,59.37,12943.29,10.550458715596331,88.9908256880734,1365.51
FOOD000475,2026-01-30,Snacks,Rice,182,174,7,20.46,3723.6,3.8461538461538463,95.6043956043956,143.22
FOOD000476,2026-01-30,Snacks,Dosa,211,167,42,54.07,11408.75,19.90521327014218,79.14691943127961,2270.94
FOOD000477,2026-01-30,Dinner,Chapati,175,152,19,41.44,7252.42,10.857142857142858,86.85714285714286,787.3599999999999
FOOD000478,2026-01-30,Dinner,Vegetable Curry,245,197,48,65.05,15936.28,19.591836734693878,80.40816326530611,3122.3999999999996
FOOD000479,2026-01-30,Dinner,Dosa,133,109,24,71.25,9476.67,18.045112781954884,81.95488721804512,1710.0
FOOD000480,2026-01-30,Dinner,Sambar,95,82,11,15.69,1490.68,11.578947368421053,86.31578947368422,172.59
FOOD000481,2026-01-31,Breakfast,Idli,190,162,22,45.85,8711.56,11.578947368421053,85.26315789473684,1008.7
FOOD000482,2026-01-31,Breakfast,Dal,112,96,9,66.52,7449.93,8.035714285714286,85.71428571428571,598.68
FOOD000483,2026-01-31,Breakfast,Sambar,231,214,10,60.71,14024.26,4.329004329004329,92.64069264069265,607.1
FOOD000484,2026-01-31,Breakfast,Vegetable Curry,88,71,14,18.68,1644.24,15.909090909090908,80.68181818181817,261.52
FOOD000485,2026-01-31,Lunch,Dosa,94,82,11,16.09,1512.92,11.702127659574469,87.2340425531915,176.99
FOOD000486,2026-01-31,Lunch,Sambar,131,111,20,51.66,6767.32,15.267175572519085,84.7328244274809,1033.1999999999998
FOOD000487,2026-01-31,Lunch,Dal,212,173,33,42.53,9015.84,15.566037735849056,81.60377358490565,1403.49
FOOD000488,2026-01-31,Lunch,Vegetable Curry,107,91,14,23.08,2470.04,13.084112149532709,85.04672897196261,323.12
FOOD000489,2026-01-31,Snacks,Dal,97,79,12,74.29,7206.3,12.371134020618557,81.44329896907216,891.48
FOOD000490,2026-01-31,Snacks,Dosa,75,68,6,27.92,2093.66,8.0,90.66666666666666,167.52
FOOD000491,2026-01-31,Snacks,Fried Rice,105,95,5,67.82,7120.63,4.761904761904762,90.47619047619048,339.09999999999997
FOOD000492,2026-01-31,Snacks,Sambar,175,150,18,16.16,2828.23,10.285714285714285,85.71428571428571,290.88
FOOD000493,2026-01-31,Dinner,Biryani,121,97,19,72.59,8782.92,15.702479338842975,80.16528925619835,1379.21
FOOD000494,2026-01-31,Dinner,Rice,235,197,36,24.76,5819.49,15.319148936170212,83.82978723404256,891.36
FOOD000495,2026-01-31,Dinner,Fried Rice,116,98,17,23.38,2711.55,14.655172413793101,84.48275862068965,397.46
FOOD000496,2026-01-31,Dinner,Chapati,165,135,28,15.89,2621.99,16.969696969696972,81.81818181818183,444.92
FOOD000497,2026-02-01,Breakfast,Biryani,211,196,15,21.79,4597.5,7.109004739336493,92.89099526066352,326.84999999999997
FOOD000498,2026-02-01,Breakfast,Noodles,183,167,16,65.83,12047.6,8.743169398907105,91.2568306010929,1053.28
FOOD000499,2026-02-01,Breakfast,Dal,96,77,18,79.24,7606.58,18.75,80.20833333333334,1426.32
FOOD000500,2026-02-01,Breakfast,Vegetable Curry,236,212,21,45.91,10834.26,8.898305084745763,89.83050847457628,964.1099999999999
FOOD000501,2026-02-01,Lunch,Noodles,84,71,6,36.41,3058.47,7.142857142857142,84.52380952380952,218.45999999999998
FOOD000502,2026-02-01,Lunch,Sambar,232,208,24,76.71,17796.38,10.344827586206897,89.65517241379311,1841.04
FOOD000503,2026-02-01,Lunch,Biryani,124,106,13,23.01,2853.57,10.483870967741936,85.48387096774194,299.13
FOOD000504,2026-02-01,Lunch,Curd Rice,56,49,3,37.08,2076.52,5.357142857142857,87.5,111.24
FOOD000505,2026-02-01,Snacks,Idli,149,139,8,46.67,6953.84,5.369127516778524,93.28859060402685,373.36
FOOD000506,2026-02-01,Snacks,Vegetable Curry,106,78,21,28.11,2979.44,19.81132075471698,73.58490566037736,590.31
FOOD000507,2026-02-01,Snacks,Fried Rice,172,136,31,70.09,12056.18,18.023255813953487,79.06976744186046,2172.79
FOOD000508,2026-02-01,Snacks,Dal,71,52,13,75.8,5381.88,18.30985915492958,73.23943661971832,985.4
FOOD000509,2026-02-01,Dinner,Curd Rice,137,116,16,15.6,2136.98,11.678832116788321,84.67153284671532,249.6
FOOD000510,2026-02-01,Dinner,Noodles,163,134,28,46.61,7597.97,17.177914110429448,82.20858895705521,1305.08
FOOD000511,2026-02-01,Dinner,Chapati,158,140,18,44.77,7073.77,11.39240506329114,88.60759493670885,805.86
FOOD000512,2026-02-01,Dinner,Sambar,87,74,8,20.2,1757.28,9.195402298850574,85.0574712643678,161.6
FOOD000513,2026-02-02,Breakfast,Dal,194,160,31,54.07,10488.87,15.979381443298967,82.4742268041237,1676.17
FOOD000514,2026-02-02,Breakfast,Noodles,187,167,14,25.17,4706.28,7.4866310160427805,89.3048128342246,352.38
FOOD000515,2026-02-02,Breakfast,Sambar,88,78,5,76.9,6766.86,5.681818181818182,88.63636363636364,384.5
FOOD000516,2026-02-02,Breakfast,Chapati,197,159,31,24.96,4916.71,15.736040609137056,80.71065989847716,773.76
FOOD000517,2026-02-02,Lunch,Dosa,149,123,26,63.96,9529.7,17.449664429530202,82.5503355704698,1662.96
FOOD000518,2026-02-02,Lunch,Rice,202,187,8,57.88,11690.88,3.9603960396039604,92.57425742574257,463.04
FOOD000519,2026-02-02,Lunch,Noodles,229,200,27,27.48,6293.05,11.790393013100436,87.33624454148472,741.96
FOOD000520,2026-02-02,Lunch,Sambar,245,205,37,19.49,4776.12,15.10204081632653,83.6734693877551,721.13
FOOD000521,2026-02-02,Snacks,Chapati,151,137,11,57.03,8611.3,7.28476821192053,90.72847682119205,627.33
FOOD000522,2026-02-02,Snacks,Chicken Curry,233,191,37,70.26,16370.83,15.879828326180256,81.97424892703863,2599.6200000000003
FOOD000523,2026-02-02,Snacks,Noodles,226,203,21,74.3,16791.45,9.29203539823009,89.82300884955751,1560.3
FOOD000524,2026-02-02,Snacks,Rice,177,151,21,17.14,3034.02,11.864406779661017,85.31073446327684,359.94
FOOD000525,2026-02-02,Dinner,Noodles,161,139,16,59.5,9579.82,9.937888198757763,86.33540372670807,952.0
FOOD000526,2026-02-02,Dinner,Chicken Curry,92,83,9,46.35,4264.06,9.782608695652174,90.21739130434783,417.15000000000003
FOOD000527,2026-02-02,Dinner,Vegetable Curry,76,67,3,31.06,2360.47,3.9473684210526314,88.1578947368421,93.17999999999999
FOOD000528,2026-02-02,Dinner,Curd Rice,242,195,42,25.62,6201.22,17.355371900826448,80.57851239669421,1076.04
FOOD000529,2026-02-03,Breakfast,Chapati,224,195,25,65.07,14575.77,11.160714285714286,87.05357142857143,1626.7499999999998
FOOD000530,2026-02-03,Breakfast,Biryani,100,87,9,50.96,5095.58,9.0,87.0,458.64
FOOD000531,2026-02-03,Breakfast,Vegetable Curry,126,111,11,54.48,6864.96,8.73015873015873,88.09523809523809,599.28
FOOD000532,2026-02-03,Breakfast,Fried Rice,89,70,14,22.95,2042.91,15.730337078651685,78.65168539325843,321.3
FOOD000533,2026-02-03,Lunch,Rice,125,116,9,49.74,6217.18,7.199999999999999,92.80000000000001,447.66
FOOD000534,2026-02-03,Lunch,Chapati,104,91,10,64.33,6690.63,9.615384615384617,87.5,643.3
FOOD000535,2026-02-03,Lunch,Fried Rice,158,142,9,74.16,11717.48,5.69620253164557,89.87341772151899,667.4399999999999
FOOD000536,2026-02-03,Lunch,Sambar,134,105,23,29.23,3916.46,17.16417910447761,78.35820895522389,672.29
FOOD000537,2026-02-03,Snacks,Idli,96,81,12,50.46,4843.78,12.5,84.375,605.52
FOOD000538,2026-02-03,Snacks,Vegetable Curry,240,196,43,70.08,16818.87,17.916666666666668,81.66666666666667,3013.44
FOOD000539,2026-02-03,Snacks,Biryani,247,209,37,26.18,6465.66,14.979757085020243,84.61538461538461,968.66
FOOD000540,2026-02-03,Snacks,Dosa,164,144,13,15.14,2482.6,7.926829268292683,87.8048780487805,196.82
FOOD000541,2026-02-03,Dinner,Biryani,189,160,29,54.98,10391.76,15.343915343915343,84.65608465608466,1594.4199999999998
FOOD000542,2026-02-03,Dinner,Sambar,228,189,32,62.42,14231.82,14.035087719298245,82.89473684210526,1997.44
FOOD000543,2026-02-03,Dinner,Chicken Curry,164,125,32,39.23,6434.18,19.51219512195122,76.21951219512195,1255.36
FOOD000544,2026-02-03,Dinner,Noodles,178,153,24,77.61,13814.18,13.48314606741573,85.95505617977528,1862.6399999999999
FOOD000545,2026-02-04,Breakfast,Biryani,54,47,3,28.24,1525.08,5.555555555555555,87.03703703703704,84.72
FOOD000546,2026-02-04,Breakfast,Dosa,58,49,3,28.04,1626.39,5.172413793103448,84.48275862068965,84.12
FOOD000547,2026-02-04,Breakfast,Curd Rice,149,132,11,16.95,2525.08,7.38255033557047,88.59060402684564,186.45
FOOD000548,2026-02-04,Breakfast,Chapati,200,170,23,35.49,7097.12,11.5,85.0,816.2700000000001
FOOD000549,2026-02-04,Lunch,Curd Rice,230,183,42,68.39,15730.08,18.26086956521739,79.56521739130434,2872.38
FOOD000550,2026-02-04,Lunch,Dosa,56,43,6,70.92,3971.6,10.714285714285714,76.78571428571429,425.52
FOOD000551,2026-02-04,Lunch,Vegetable Curry,188,169,12,64.12,12055.03,6.382978723404255,89.8936170212766,769.44
FOOD000552,2026-02-04,Lunch,Biryani,78,65,6,56.16,4380.76,7.6923076923076925,83.33333333333334,336.96
FOOD000553,2026-02-04,Snacks,Chicken Curry,52,43,7,54.96,2857.87,13.461538461538462,82.6923076923077,384.72
FOOD000554,2026-02-04,Snacks,Chapati,201,165,33,59.27,11913.65,16.417910447761194,82.08955223880598,1955.91
FOOD000555,2026-02-04,Snacks,Rice,209,186,17,15.52,3242.83,8.133971291866029,88.99521531100478,263.84
FOOD000556,2026-02-04,Snacks,Fried Rice,60,53,5,16.65,998.79,8.333333333333332,88.33333333333333,83.25
FOOD000557,2026-02-04,Dinner,Biryani,199,187,9,74.62,14849.15,4.522613065326634,93.96984924623115,671.58
FOOD000558,2026-02-04,Dinner,Dosa,81,75,4,31.16,2523.68,4.938271604938271,92.5925925925926,124.64
FOOD000559,2026-02-04,Dinner,Dal,219,187,31,45.73,10015.06,14.15525114155251,85.38812785388129,1417.6299999999999
FOOD000560,2026-02-04,Dinner,Fried Rice,92,81,4,73.8,6789.73,4.3478260869565215,88.04347826086956,295.2
FOOD000561,2026-02-05,Breakfast,Idli,248,227,21,53.45,13255.87,8.46774193548387,91.53225806451613,1122.45
FOOD000562,2026-02-05,Breakfast,Dosa,53,49,4,40.88,2166.82,7.547169811320755,92.45283018867924,163.52
FOOD000563,2026-02-05,Breakfast,Biryani,248,207,41,59.83,14838.39,16.532258064516128,83.46774193548387,2453.0299999999997
FOOD000564,2026-02-05,Breakfast,Sambar,210,176,29,30.5,6404.69,13.80952380952381,83.80952380952381,884.5
FOOD000565,2026-02-05,Lunch,Vegetable Curry,92,73,12,33.8,3109.36,13.043478260869565,79.34782608695652,405.59999999999997
FOOD000566,2026-02-05,Lunch,Dal,147,131,9,41.77,6140.59,6.122448979591836,89.1156462585034,375.93
FOOD000567,2026-02-05,Lunch,Chapati,242,220,22,79.34,19201.26,9.090909090909092,90.9090909090909,1745.48
FOOD000568,2026-02-05,Lunch,Fried Rice,217,173,39,77.1,16731.12,17.972350230414747,79.72350230414746,3006.8999999999996
FOOD000569,2026-02-05,Snacks,Chicken Curry,218,175,42,55.83,12170.28,19.26605504587156,80.27522935779817,2344.86
FOOD000570,2026-02-05,Snacks,Curd Rice,52,47,5,32.22,1675.57,9.615384615384617,90.38461538461539,161.1
FOOD000571,2026-02-05,Snacks,Chapati,227,208,14,48.13,10925.17,6.167400881057269,91.62995594713657,673.82
FOOD000572,2026-02-05,Snacks,Idli,241,228,12,75.34,18156.9,4.979253112033195,94.6058091286307,904.08
FOOD000573,2026-02-05,Dinner,Sambar,91,75,13,30.53,2778.57,14.285714285714285,82.41758241758241,396.89
FOOD000574,2026-02-05,Dinner,Dal,182,146,30,45.82,8338.34,16.483516483516482,80.21978021978022,1374.6
FOOD000575,2026-02-05,Dinner,Dosa,206,196,10,18.43,3795.99,4.854368932038835,95.14563106796116,184.3
FOOD000576,2026-02-05,Dinner,Curd Rice,175,156,13,42.32,7406.06,7.428571428571429,89.14285714285714,550.16
FOOD000577,2026-02-06,Breakfast,Rice,237,208,26,77.43,18350.71,10.970464135021098,87.76371308016878,2013.1800000000003
FOOD000578,2026-02-06,Breakfast,Chicken Curry,245,223,20,54.26,13293.19,8.16326530612245,91.02040816326532,1085.2
FOOD000579,2026-02-06,Breakfast,Dosa,172,159,10,17.89,3076.47,5.813953488372093,92.44186046511628,178.9
FOOD000580,2026-02-06,Breakfast,Sambar,214,196,16,57.68,12344.42,7.476635514018691,91.58878504672897,922.88
FOOD000581,2026-02-06,Lunch,Sambar,114,103,6,32.9,3750.96,5.263157894736842,90.35087719298247,197.39999999999998
FOOD000582,2026-02-06,Lunch,Chapati,144,130,13,58.27,8391.34,9.027777777777777,90.27777777777779,757.51
FOOD000583,2026-02-06,Lunch,Curd Rice,104,91,11,44.89,4668.4,10.576923076923077,87.5,493.79
FOOD000584,2026-02-06,Lunch,Fried Rice,170,159,10,36.59,6220.99,5.88235294117647,93.52941176470588,365.90000000000003
FOOD000585,2026-02-06,Snacks,Biryani,72,59,7,62.83,4523.86,9.722222222222223,81.94444444444444,439.81
FOOD000586,2026-02-06,Snacks,Chicken Curry,237,193,37,18.26,4327.82,15.611814345991561,81.43459915611815,675.62
FOOD000587,2026-02-06,Snacks,Curd Rice,164,153,7,20.45,3354.3,4.2682926829268295,93.29268292682927,143.15
FOOD000588,2026-02-06,Snacks,Vegetable Curry,175,160,13,71.13,12447.33,7.428571428571429,91.42857142857143,924.6899999999999
FOOD000589,2026-02-06,Dinner,Dosa,214,172,40,39.99,8556.85,18.69158878504673,80.37383177570094,1599.6000000000001
FOOD000590,2026-02-06,Dinner,Idli,212,196,15,48.51,10283.55,7.0754716981132075,92.45283018867924,727.65
FOOD000591,2026-02-06,Dinner,Sambar,224,178,40,59.97,13433.41,17.857142857142858,79.46428571428571,2398.8
FOOD000592,2026-02-06,Dinner,Dal,52,43,6,45.81,2381.94,11.538461538461538,82.6923076923077,274.86
FOOD000593,2026-02-07,Breakfast,Dal,95,85,5,30.07,2856.75,5.263157894736842,89.47368421052632,150.35
FOOD000594,2026-02-07,Breakfast,Dosa,139,113,19,37.73,5244.71,13.66906474820144,81.29496402877699,716.8699999999999
FOOD000595,2026-02-07,Breakfast,Curd Rice,245,226,15,46.26,11333.25,6.122448979591836,92.24489795918367,693.9
FOOD000596,2026-02-07,Breakfast,Vegetable Curry,174,159,12,26.49,4609.0,6.896551724137931,91.37931034482759,317.88
FOOD000597,2026-02-07,Lunch,Vegetable Curry,222,190,27,46.76,10381.37,12.162162162162163,85.58558558558559,1262.52
FOOD000598,2026-02-07,Lunch,Rice,114,93,15,59.28,6758.23,13.157894736842104,81.57894736842105,889.2
FOOD000599,2026-02-07,Lunch,Sambar,131,120,11,16.17,2118.27,8.396946564885496,91.6030534351145,177.87
FOOD000600,2026-02-07,Lunch,Curd Rice,231,215,15,16.13,3725.18,6.493506493506493,93.07359307359307,241.95
FOOD000601,2026-02-07,Snacks,Idli,215,178,37,73.97,15903.75,17.209302325581397,82.7906976744186,2736.89
FOOD000602,2026-02-07,Snacks,Curd Rice,113,94,16,59.99,6779.25,14.15929203539823,83.1858407079646,959.84
FOOD000603,2026-02-07,Snacks,Sambar,123,111,9,24.15,2970.56,7.317073170731707,90.2439024390244,217.35
FOOD000604,2026-02-07,Snacks,Dosa,83,68,14,69.11,5736.3,16.867469879518072,81.92771084337349,967.54
FOOD000605,2026-02-07,Dinner,Dal,165,127,32,32.94,5435.9,19.393939393939394,76.96969696969697,1054.08
FOOD000606,2026-02-07,Dinner,Biryani,120,101,17,63.8,7656.48,14.166666666666666,84.16666666666667,1084.6
FOOD000607,2026-02-07,Dinner,Fried Rice,217,194,17,72.85,15808.92,7.834101382488479,89.40092165898618,1238.4499999999998
FOOD000608,2026-02-07,Dinner,Chicken Curry,186,166,19,44.78,8329.64,10.21505376344086,89.24731182795699,850.82
FOOD000609,2026-02-08,Breakfast,Biryani,201,169,28,58.78,11815.65,13.930348258706468,84.07960199004975,1645.8400000000001
FOOD000610,2026-02-08,Breakfast,Curd Rice,78,62,13,51.37,4006.96,16.666666666666664,79.48717948717949,667.81
FOOD000611,2026-02-08,Breakfast,Idli,146,119,25,35.51,5184.2,17.123287671232877,81.5068493150685,887.75
FOOD000612,2026-02-08,Breakfast,Chicken Curry,105,94,6,79.31,8327.94,5.714285714285714,89.52380952380953,475.86
FOOD000613,2026-02-08,Lunch,Biryani,230,188,42,34.84,8013.34,18.26086956521739,81.73913043478261,1463.2800000000002
FOOD000614,2026-02-08,Lunch,Dal,246,203,42,65.6,16138.01,17.073170731707318,82.52032520325203,2755.2
FOOD000615,2026-02-08,Lunch,Noodles,180,146,30,15.68,2821.64,16.666666666666664,81.11111111111111,470.4
FOOD000616,2026-02-08,Lunch,Curd Rice,56,48,6,19.16,1072.85,10.714285714285714,85.71428571428571,114.96000000000001
FOOD000617,2026-02-08,Snacks,Dosa,56,40,10,70.31,3937.3,17.857142857142858,71.42857142857143,703.1
FOOD000618,2026-02-08,Snacks,Chicken Curry,138,118,18,46.88,6469.38,13.043478260869565,85.5072463768116,843.84
FOOD000619,2026-02-08,Snacks,Idli,62,46,9,21.71,1346.09,14.516129032258066,74.19354838709677,195.39000000000001
FOOD000620,2026-02-08,Snacks,Rice,167,154,9,18.47,3084.18,5.389221556886228,92.21556886227546,166.23
FOOD000621,2026-02-08,Dinner,Idli,130,115,12,69.88,9083.95,9.230769230769232,88.46153846153845,838.56
FOOD000622,2026-02-08,Dinner,Biryani,108,88,15,48.05,5189.67,13.88888888888889,81.48148148148148,720.75
FOOD000623,2026-02-08,Dinner,Noodles,213,191,17,39.31,8372.07,7.981220657276995,89.67136150234741,668.27
FOOD000624,2026-02-08,Dinner,Chapati,138,118,13,39.58,5462.6,9.420289855072465,85.5072463768116,514.54
FOOD000625,2026-02-09,Breakfast,Idli,205,184,21,20.97,4298.83,10.24390243902439,89.75609756097562,440.37
FOOD000626,2026-02-09,Breakfast,Noodles,207,178,29,44.07,9121.88,14.009661835748794,85.99033816425121,1278.03
FOOD000627,2026-02-09,Breakfast,Dosa,96,87,4,35.3,3388.98,4.166666666666666,90.625,141.2
FOOD000628,2026-02-09,Breakfast,Curd Rice,213,196,10,32.35,6891.0,4.694835680751173,92.01877934272301,323.5
FOOD000629,2026-02-09,Lunch,Chapati,218,186,26,68.46,14924.0,11.926605504587156,85.3211009174312,1779.9599999999998
FOOD000630,2026-02-09,Lunch,Rice,119,97,15,34.98,4162.6,12.605042016806722,81.5126050420168,524.6999999999999
FOOD000631,2026-02-09,Lunch,Dosa,68,54,8,40.28,2739.22,11.76470588235294,79.41176470588235,322.24
FOOD000632,2026-02-09,Lunch,Fried Rice,108,90,13,16.95,1830.67,12.037037037037036,83.33333333333334,220.35
FOOD000633,2026-02-09,Snacks,Idli,110,88,19,39.92,4390.8,17.272727272727273,80.0,758.48
FOOD000634,2026-02-09,Snacks,Vegetable Curry,84,75,4,79.67,6692.44,4.761904761904762,89.28571428571429,318.68
FOOD000635,2026-02-09,Snacks,Sambar,241,196,38,30.07,7246.66,15.767634854771783,81.32780082987551,1142.66
FOOD000636,2026-02-09,Snacks,Chicken Curry,50,45,5,15.25,762.6,10.0,90.0,76.25
FOOD000637,2026-02-09,Dinner,Fried Rice,137,127,6,64.98,8902.08,4.37956204379562,92.7007299270073,389.88
FOOD000638,2026-02-09,Dinner,Vegetable Curry,191,162,28,29.14,5565.06,14.659685863874344,84.81675392670157,815.9200000000001
FOOD000639,2026-02-09,Dinner,Rice,129,119,7,39.62,5110.95,5.426356589147287,92.24806201550388,277.34
FOOD000640,2026-02-09,Dinner,Biryani,59,49,7,51.42,3033.86,11.864406779661017,83.05084745762711,359.94
FOOD000641,2026-02-10,Breakfast,Biryani,158,128,30,27.41,4330.43,18.9873417721519,81.0126582278481,822.3
FOOD000642,2026-02-10,Breakfast,Sambar,52,45,6,62.13,3230.83,11.538461538461538,86.53846153846155,372.78000000000003
FOOD000643,2026-02-10,Breakfast,Vegetable Curry,209,183,22,73.12,15281.65,10.526315789473683,87.5598086124402,1608.64
FOOD000644,2026-02-10,Breakfast,Noodles,114,96,16,78.66,8967.45,14.035087719298245,84.21052631578947,1258.56
FOOD000645,2026-02-10,Lunch,Dal,90,74,15,71.29,6416.18,16.666666666666664,82.22222222222221,1069.3500000000001
FOOD000646,2026-02-10,Lunch,Dosa,125,102,17,16.74,2092.44,13.600000000000001,81.6,284.58
FOOD000647,2026-02-10,Lunch,Vegetable Curry,53,45,6,57.8,3063.16,11.320754716981133,84.90566037735849,346.79999999999995
FOOD000648,2026-02-10,Lunch,Noodles,133,126,6,38.9,5174.2,4.511278195488721,94.73684210526315,233.39999999999998
FOOD000649,2026-02-10,Snacks,Dosa,101,87,11,20.1,2029.88,10.891089108910892,86.13861386138613,221.10000000000002
FOOD000650,2026-02-10,Snacks,Chapati,131,122,5,70.05,9176.06,3.816793893129771,93.12977099236642,350.25
FOOD000651,2026-02-10,Snacks,Idli,161,149,12,55.08,8868.15,7.453416149068323,92.54658385093167,660.96
FOOD000652,2026-02-10,Snacks,Vegetable Curry,148,124,20,44.65,6607.5,13.513513513513514,83.78378378378379,893.0
FOOD000653,2026-02-10,Dinner,Chapati,190,172,15,72.85,13841.99,7.894736842105263,90.52631578947368,1092.75
FOOD000654,2026-02-10,Dinner,Rice,108,99,5,29.16,3149.63,4.62962962962963,91.66666666666666,145.8
FOOD000655,2026-02-10,Dinner,Dosa,112,104,7,26.31,2946.63,6.25,92.85714285714286,184.17
FOOD000656,2026-02-10,Dinner,Sambar,153,118,28,79.38,12145.51,18.30065359477124,77.12418300653596,2222.64
FOOD000657,2026-02-11,Breakfast,Dal,109,100,8,25.63,2793.27,7.339449541284404,91.74311926605505,205.04
FOOD000658,2026-02-11,Breakfast,Idli,152,135,16,44.59,6777.03,10.526315789473683,88.81578947368422,713.44
FOOD000659,2026-02-11,Breakfast,Curd Rice,119,100,15,74.05,8812.12,12.605042016806722,84.03361344537815,1110.75
